order_id,product_id,product_name,vendor_id,vendor_name,quantity,unit_price,total_cost,order_date,current_stock,reorder_level
O0288,P007,Paver Blocks,V009,AquaFlow Solutions,48,2560,122880,04/06/25,35,45
O0289,P001,Cement Bags,V002,Shree Steel Traders,81,3639,294759,15/11/25,86,50
O0290,P002,TMT Steel Bars,V008,Reliable Bitumen Works,48,4294,206112,02/10/25,81,40
O0291,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,56,2586,144816,01/01/25,59,35
O0292,P006,Electrical Cables,V010,Metro Hardware Hub,81,3612,292572,07/12/25,28,25
O0293,P006,Electrical Cables,V002,Shree Steel Traders,37,4356,161172,17/09/25,105,25
O0294,P001,Cement Bags,V009,AquaFlow Solutions,119,4051,482069,22/11/25,10,50
O0295,P006,Electrical Cables,V007,Prime Machinery Vendors,84,333,27972,04/02/25,50,25
O0296,P004,PVC Drain Pipes,V006,Precision Electricals,180,1049,188820,25/10/25,103,35
O0297,P003,Bitumen Drums,V006,Precision Electricals,31,3086,95666,23/06/25,74,30
O0298,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,142,1693,240406,11/03/25,108,20
O0299,P008,Stormwater Grates,V002,Shree Steel Traders,29,2603,75487,23/01/25,30,20
O0300,P001,Cement Bags,V004,Sai Pipes & Fittings,100,2740,274000,23/07/25,70,50
O0301,P008,Stormwater Grates,V009,AquaFlow Solutions,84,499,41916,28/11/25,101,20
O0302,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,111,591,65601,02/12/25,115,60
O0303,P005,Coarse Aggregates,V006,Precision Electricals,51,3214,163914,24/07/25,60,60
O0304,P007,Paver Blocks,V008,Reliable Bitumen Works,106,1730,183380,21/12/25,68,45
O0305,P006,Electrical Cables,V008,Reliable Bitumen Works,152,2384,362368,12/02/25,107,25
O0306,P002,TMT Steel Bars,V007,Prime Machinery Vendors,130,1678,218140,31/05/25,74,40
O0307,P002,TMT Steel Bars,V006,Precision Electricals,40,2886,115440,01/06/25,89,40
O0308,P008,Stormwater Grates,V005,Green Earth Aggregates,174,3690,642060,20/12/25,26,20
O0309,P006,Electrical Cables,V008,Reliable Bitumen Works,134,546,73164,30/06/25,98,25
O0310,P007,Paver Blocks,V010,Metro Hardware Hub,90,669,60210,10/12/25,14,45
O0311,P006,Electrical Cables,V007,Prime Machinery Vendors,151,1510,228010,15/03/25,8,25
O0312,P008,Stormwater Grates,V010,Metro Hardware Hub,28,1234,34552,01/05/25,13,20
O0313,P006,Electrical Cables,V006,Precision Electricals,118,465,54870,20/03/25,82,25
O0314,P006,Electrical Cables,V008,Reliable Bitumen Works,115,3836,441140,09/02/25,102,25
O0315,P003,Bitumen Drums,V010,Metro Hardware Hub,155,3206,496930,10/06/25,55,30
O0316,P004,PVC Drain Pipes,V005,Green Earth Aggregates,49,412,20188,06/04/25,99,35
O0317,P007,Paver Blocks,V008,Reliable Bitumen Works,163,1164,189732,14/05/25,38,45
O0318,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,176,2539,446864,09/09/25,93,35
O0319,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,54,806,43524,30/03/25,62,40
O0320,P002,TMT Steel Bars,V008,Reliable Bitumen Works,101,3046,307646,03/02/25,95,40
O0321,P005,Coarse Aggregates,V009,AquaFlow Solutions,96,1490,143040,30/12/25,96,60
O0322,P006,Electrical Cables,V003,Bharat Infra Supply Co.,150,2036,305400,13/04/25,20,25
O0323,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,146,415,60590,11/10/25,51,35
O0324,P006,Electrical Cables,V010,Metro Hardware Hub,139,1263,175557,14/02/25,83,25
O0325,P005,Coarse Aggregates,V002,Shree Steel Traders,121,4121,498641,30/07/25,72,60
O0326,P002,TMT Steel Bars,V007,Prime Machinery Vendors,52,2797,145444,07/02/25,87,40
O0327,P008,Stormwater Grates,V008,Reliable Bitumen Works,152,3022,459344,10/10/25,21,20
O0328,P003,Bitumen Drums,V010,Metro Hardware Hub,53,3744,198432,29/01/25,69,30
O0329,P003,Bitumen Drums,V002,Shree Steel Traders,97,1548,150156,15/06/25,25,30
O0330,P006,Electrical Cables,V004,Sai Pipes & Fittings,152,2526,383952,10/02/25,113,25
O0331,P004,PVC Drain Pipes,V005,Green Earth Aggregates,161,2448,394128,17/11/25,21,35
O0332,P002,TMT Steel Bars,V005,Green Earth Aggregates,148,1581,233988,25/10/25,80,40
O0333,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,179,2965,530735,16/10/25,112,30
O0334,P001,Cement Bags,V001,UltraBuild Suppliers,40,572,22880,23/10/25,87,50
O0335,P004,PVC Drain Pipes,V005,Green Earth Aggregates,166,3612,599592,24/11/25,84,35
O0336,P008,Stormwater Grates,V001,UltraBuild Suppliers,180,2572,462960,04/06/25,87,20
O0337,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,123,2636,324228,07/02/25,63,35
O0338,P003,Bitumen Drums,V001,UltraBuild Suppliers,132,3604,475728,26/08/25,66,30
O0339,P006,Electrical Cables,V004,Sai Pipes & Fittings,175,1376,240800,13/06/25,45,25
O0340,P007,Paver Blocks,V006,Precision Electricals,53,3235,171455,15/10/25,70,45
O0341,P006,Electrical Cables,V002,Shree Steel Traders,81,4021,325701,17/05/25,20,25
O0342,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,56,993,55608,29/05/25,11,35
O0343,P007,Paver Blocks,V007,Prime Machinery Vendors,83,1508,125164,17/06/25,109,45
O0344,P006,Electrical Cables,V010,Metro Hardware Hub,68,1505,102340,21/09/25,68,25
O0345,P008,Stormwater Grates,V008,Reliable Bitumen Works,98,4274,418852,16/02/25,7,20
O0346,P008,Stormwater Grates,V007,Prime Machinery Vendors,81,1962,158922,30/06/25,79,20
O0347,P001,Cement Bags,V001,UltraBuild Suppliers,92,4254,391368,01/12/25,81,50
O0348,P005,Coarse Aggregates,V008,Reliable Bitumen Works,157,266,41762,25/02/25,113,60
O0349,P003,Bitumen Drums,V007,Prime Machinery Vendors,87,3196,278052,26/07/25,102,30
O0350,P001,Cement Bags,V006,Precision Electricals,122,619,75518,15/10/25,77,50
O0351,P006,Electrical Cables,V004,Sai Pipes & Fittings,161,2564,412804,17/07/25,14,25
O0352,P008,Stormwater Grates,V009,AquaFlow Solutions,160,2491,398560,16/11/25,110,20
O0353,P002,TMT Steel Bars,V010,Metro Hardware Hub,52,992,51584,11/07/25,55,40
O0354,P006,Electrical Cables,V006,Precision Electricals,56,1830,102480,18/09/25,82,25
O0355,P001,Cement Bags,V007,Prime Machinery Vendors,31,518,16058,20/06/25,22,50
O0356,P008,Stormwater Grates,V008,Reliable Bitumen Works,58,4423,256534,17/06/25,22,20
O0357,P006,Electrical Cables,V010,Metro Hardware Hub,61,3419,208559,03/06/25,83,25
O0358,P006,Electrical Cables,V010,Metro Hardware Hub,149,4375,651875,08/09/25,73,25
O0359,P005,Coarse Aggregates,V010,Metro Hardware Hub,141,336,47376,19/06/25,52,60
O0360,P007,Paver Blocks,V002,Shree Steel Traders,169,2720,459680,19/12/25,106,45
O0361,P008,Stormwater Grates,V001,UltraBuild Suppliers,87,2064,179568,27/01/25,97,20
O0362,P008,Stormwater Grates,V010,Metro Hardware Hub,63,4494,283122,14/11/25,85,20
O0363,P003,Bitumen Drums,V007,Prime Machinery Vendors,82,458,37556,25/12/25,78,30
O0364,P004,PVC Drain Pipes,V002,Shree Steel Traders,24,3812,91488,03/08/25,45,35
O0365,P007,Paver Blocks,V003,Bharat Infra Supply Co.,72,3561,256392,10/11/25,69,45
O0366,P001,Cement Bags,V008,Reliable Bitumen Works,55,4449,244695,15/10/25,31,50
O0367,P008,Stormwater Grates,V006,Precision Electricals,154,3286,506044,30/03/25,45,20
O0368,P006,Electrical Cables,V008,Reliable Bitumen Works,159,3102,493218,15/12/25,91,25
O0369,P008,Stormwater Grates,V005,Green Earth Aggregates,69,2219,153111,13/10/25,40,20
O0370,P004,PVC Drain Pipes,V005,Green Earth Aggregates,96,2567,246432,17/04/25,95,35
O0371,P006,Electrical Cables,V008,Reliable Bitumen Works,142,3057,434094,21/05/25,76,25
O0372,P002,TMT Steel Bars,V005,Green Earth Aggregates,166,3310,549460,22/07/25,119,40
O0373,P003,Bitumen Drums,V006,Precision Electricals,94,544,51136,10/02/25,41,30
O0374,P008,Stormwater Grates,V006,Precision Electricals,85,4124,350540,14/04/25,32,20
O0375,P005,Coarse Aggregates,V009,AquaFlow Solutions,163,2425,395275,25/02/25,22,60
O0376,P004,PVC Drain Pipes,V010,Metro Hardware Hub,82,615,50430,29/09/25,90,35
O0377,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,33,1020,33660,19/06/25,57,35
O0378,P002,TMT Steel Bars,V008,Reliable Bitumen Works,55,242,13310,22/03/25,75,40
O0379,P008,Stormwater Grates,V007,Prime Machinery Vendors,142,1833,260286,28/05/25,101,20
O0380,P005,Coarse Aggregates,V006,Precision Electricals,35,932,32620,21/10/25,88,60
O0381,P001,Cement Bags,V004,Sai Pipes & Fittings,64,3623,231872,01/04/25,117,50
O0382,P007,Paver Blocks,V001,UltraBuild Suppliers,146,1726,251996,29/05/25,100,45
O0383,P001,Cement Bags,V001,UltraBuild Suppliers,96,1079,103584,26/05/25,47,50
O0384,P008,Stormwater Grates,V008,Reliable Bitumen Works,54,4330,233820,20/05/25,64,20
O0385,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,104,1531,159224,23/08/25,98,40
O0386,P003,Bitumen Drums,V005,Green Earth Aggregates,23,2961,68103,01/06/25,106,30
O0387,P004,PVC Drain Pipes,V010,Metro Hardware Hub,64,3521,225344,07/08/25,110,35
O0388,P006,Electrical Cables,V009,AquaFlow Solutions,42,3483,146286,18/02/25,90,25
O0389,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,142,2850,404700,04/01/25,36,30
O0390,P007,Paver Blocks,V005,Green Earth Aggregates,80,3859,308720,17/05/25,101,45
O0391,P005,Coarse Aggregates,V006,Precision Electricals,169,293,49517,01/12/25,38,60
O0392,P004,PVC Drain Pipes,V006,Precision Electricals,35,1168,40880,07/06/25,64,35
O0393,P007,Paver Blocks,V003,Bharat Infra Supply Co.,148,2747,406556,02/03/25,93,45
O0394,P006,Electrical Cables,V005,Green Earth Aggregates,177,2009,355593,10/03/25,33,25
O0395,P003,Bitumen Drums,V008,Reliable Bitumen Works,136,3260,443360,26/12/25,58,30
O0396,P008,Stormwater Grates,V009,AquaFlow Solutions,157,1989,312273,07/05/25,102,20
O0397,P002,TMT Steel Bars,V010,Metro Hardware Hub,154,3859,594286,27/12/25,72,40
O0398,P002,TMT Steel Bars,V006,Precision Electricals,164,1119,183516,08/10/25,12,40
O0399,P004,PVC Drain Pipes,V009,AquaFlow Solutions,166,1427,236882,17/06/25,26,35
O0400,P008,Stormwater Grates,V009,AquaFlow Solutions,49,1882,92218,26/10/25,96,20
O0401,P002,TMT Steel Bars,V008,Reliable Bitumen Works,150,3849,577350,29/01/25,108,40
O0402,P003,Bitumen Drums,V008,Reliable Bitumen Works,151,3603,544053,16/10/25,63,30
O0403,P008,Stormwater Grates,V001,UltraBuild Suppliers,98,378,37044,11/05/25,55,20
O0404,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,168,798,134064,05/08/25,10,35
O0405,P002,TMT Steel Bars,V006,Precision Electricals,158,693,109494,05/02/25,119,40
O0406,P001,Cement Bags,V008,Reliable Bitumen Works,93,3549,330057,11/03/25,28,50
O0407,P006,Electrical Cables,V007,Prime Machinery Vendors,117,3874,453258,13/07/25,116,25
O0408,P002,TMT Steel Bars,V007,Prime Machinery Vendors,158,1289,203662,28/06/25,88,40
O0409,P003,Bitumen Drums,V002,Shree Steel Traders,157,3419,536783,07/03/25,72,30
O0410,P001,Cement Bags,V004,Sai Pipes & Fittings,25,2644,66100,11/12/25,64,50
O0411,P007,Paver Blocks,V009,AquaFlow Solutions,156,3307,515892,28/04/25,110,45
O0412,P008,Stormwater Grates,V004,Sai Pipes & Fittings,108,1470,158760,07/04/25,40,20
O0413,P001,Cement Bags,V002,Shree Steel Traders,127,328,41656,16/04/25,35,50
O0414,P002,TMT Steel Bars,V002,Shree Steel Traders,172,475,81700,03/11/25,62,40
O0415,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,31,3495,108345,30/04/25,61,35
O0416,P004,PVC Drain Pipes,V009,AquaFlow Solutions,34,1347,45798,29/05/25,69,35
O0417,P006,Electrical Cables,V004,Sai Pipes & Fittings,167,2826,471942,04/06/25,35,25
O0418,P004,PVC Drain Pipes,V003,Bharat Infra Supply Co.,125,2661,332625,01/02/25,40,35
O0419,P003,Bitumen Drums,V009,AquaFlow Solutions,180,3699,665820,11/09/25,76,30
O0420,P006,Electrical Cables,V001,UltraBuild Suppliers,117,4496,526032,23/12/25,45,25
O0421,P007,Paver Blocks,V007,Prime Machinery Vendors,58,2656,154048,05/04/25,53,45
O0422,P008,Stormwater Grates,V009,AquaFlow Solutions,81,2046,165726,29/12/25,43,20
O0423,P008,Stormwater Grates,V003,Bharat Infra Supply Co.,34,3580,121720,13/10/25,58,20
O0424,P003,Bitumen Drums,V009,AquaFlow Solutions,119,2189,260491,15/04/25,37,30
O0425,P002,TMT Steel Bars,V006,Precision Electricals,135,3239,437265,02/10/25,16,40
O0426,P001,Cement Bags,V004,Sai Pipes & Fittings,88,3289,289432,06/11/25,91,50
O0427,P001,Cement Bags,V010,Metro Hardware Hub,38,1741,66158,28/10/25,107,50
O0428,P004,PVC Drain Pipes,V009,AquaFlow Solutions,142,1911,271362,20/06/25,116,35
O0429,P001,Cement Bags,V005,Green Earth Aggregates,74,1756,129944,02/03/25,99,50
O0430,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,174,1875,326250,03/05/25,55,35
O0431,P006,Electrical Cables,V009,AquaFlow Solutions,92,3318,305256,01/10/25,64,25
O0432,P005,Coarse Aggregates,V006,Precision Electricals,86,3146,270556,12/09/25,70,60
O0433,P002,TMT Steel Bars,V008,Reliable Bitumen Works,140,2823,395220,09/07/25,31,40
O0434,P007,Paver Blocks,V006,Precision Electricals,31,2012,62372,16/03/25,99,45
O0435,P005,Coarse Aggregates,V001,UltraBuild Suppliers,161,3620,582820,20/03/25,42,60
O0436,P006,Electrical Cables,V004,Sai Pipes & Fittings,78,3311,258258,06/05/25,77,25
O0437,P006,Electrical Cables,V008,Reliable Bitumen Works,85,4202,357170,25/11/25,97,25
O0438,P008,Stormwater Grates,V008,Reliable Bitumen Works,63,3085,194355,13/03/25,26,20
O0439,P008,Stormwater Grates,V009,AquaFlow Solutions,67,681,45627,18/01/25,72,20
O0440,P001,Cement Bags,V002,Shree Steel Traders,21,3578,75138,19/11/25,22,50
O0441,P002,TMT Steel Bars,V004,Sai Pipes & Fittings,58,274,15892,16/09/25,32,40
O0442,P006,Electrical Cables,V008,Reliable Bitumen Works,35,4158,145530,07/09/25,89,25
O0443,P001,Cement Bags,V001,UltraBuild Suppliers,156,3569,556764,09/01/25,6,50
O0444,P005,Coarse Aggregates,V009,AquaFlow Solutions,157,2548,400036,15/09/25,7,60
O0445,P003,Bitumen Drums,V007,Prime Machinery Vendors,47,989,46483,18/03/25,72,30
O0446,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,178,2267,403526,01/07/25,109,35
O0447,P007,Paver Blocks,V005,Green Earth Aggregates,40,3256,130240,24/08/25,56,45
O0448,P004,PVC Drain Pipes,V010,Metro Hardware Hub,77,2657,204589,11/02/25,92,35
O0449,P002,TMT Steel Bars,V001,UltraBuild Suppliers,123,3306,406638,10/10/25,53,40
O0450,P001,Cement Bags,V008,Reliable Bitumen Works,22,1603,35266,13/09/25,15,50
O0451,P006,Electrical Cables,V007,Prime Machinery Vendors,164,981,160884,28/09/25,119,25
O0452,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,74,4095,303030,24/01/25,39,35
O0453,P005,Coarse Aggregates,V002,Shree Steel Traders,159,469,74571,11/06/25,27,60
O0454,P004,PVC Drain Pipes,V001,UltraBuild Suppliers,170,1381,234770,31/12/25,101,35
O0455,P002,TMT Steel Bars,V007,Prime Machinery Vendors,96,1530,146880,04/05/25,77,40
O0456,P007,Paver Blocks,V010,Metro Hardware Hub,158,2917,460886,13/03/25,54,45
O0457,P006,Electrical Cables,V002,Shree Steel Traders,33,1000,33000,29/04/25,60,25
O0458,P006,Electrical Cables,V002,Shree Steel Traders,174,3449,600126,17/06/25,104,25
O0459,P005,Coarse Aggregates,V001,UltraBuild Suppliers,135,4219,569565,02/07/25,34,60
O0460,P007,Paver Blocks,V009,AquaFlow Solutions,130,1721,223730,27/10/25,92,45
O0461,P002,TMT Steel Bars,V007,Prime Machinery Vendors,178,2619,466182,07/05/25,107,40
O0462,P002,TMT Steel Bars,V002,Shree Steel Traders,88,1463,128744,31/12/25,53,40
O0463,P007,Paver Blocks,V003,Bharat Infra Supply Co.,101,3154,318554,16/02/25,18,45
O0464,P005,Coarse Aggregates,V001,UltraBuild Suppliers,133,3148,418684,19/05/25,102,60
O0465,P003,Bitumen Drums,V002,Shree Steel Traders,42,1735,72870,18/08/25,60,30
O0466,P007,Paver Blocks,V009,AquaFlow Solutions,46,415,19090,01/07/25,16,45
O0467,P002,TMT Steel Bars,V009,AquaFlow Solutions,172,2857,491404,17/07/25,115,40
O0468,P005,Coarse Aggregates,V001,UltraBuild Suppliers,125,3376,422000,13/02/25,104,60
O0469,P004,PVC Drain Pipes,V009,AquaFlow Solutions,166,4468,741688,17/12/25,26,35
O0470,P003,Bitumen Drums,V007,Prime Machinery Vendors,55,2402,132110,18/05/25,43,30
O0471,P003,Bitumen Drums,V008,Reliable Bitumen Works,36,1569,56484,22/05/25,60,30
O0472,P005,Coarse Aggregates,V007,Prime Machinery Vendors,143,830,118690,09/05/25,51,60
O0473,P008,Stormwater Grates,V004,Sai Pipes & Fittings,172,1801,309772,24/02/25,63,20
O0474,P005,Coarse Aggregates,V003,Bharat Infra Supply Co.,21,3441,72261,14/11/25,47,60
O0475,P006,Electrical Cables,V007,Prime Machinery Vendors,132,2942,388344,30/11/25,60,25
O0476,P003,Bitumen Drums,V010,Metro Hardware Hub,96,2826,271296,22/12/25,82,30
O0477,P008,Stormwater Grates,V004,Sai Pipes & Fittings,100,1655,165500,13/06/25,55,20
O0478,P008,Stormwater Grates,V005,Green Earth Aggregates,167,2185,364895,12/07/25,46,20
O0479,P007,Paver Blocks,V005,Green Earth Aggregates,113,1132,127916,13/04/25,77,45
O0480,P003,Bitumen Drums,V010,Metro Hardware Hub,160,420,67200,25/08/25,98,30
O0481,P008,Stormwater Grates,V004,Sai Pipes & Fittings,94,766,72004,29/07/25,109,20
O0482,P003,Bitumen Drums,V008,Reliable Bitumen Works,97,2182,211654,04/12/25,37,30
O0483,P007,Paver Blocks,V003,Bharat Infra Supply Co.,116,805,93380,03/11/25,62,45
O0484,P007,Paver Blocks,V008,Reliable Bitumen Works,156,4350,678600,21/12/25,116,45
O0485,P001,Cement Bags,V007,Prime Machinery Vendors,112,896,100352,08/05/25,18,50
O0486,P003,Bitumen Drums,V006,Precision Electricals,176,562,98912,27/11/25,77,30
O0487,P006,Electrical Cables,V007,Prime Machinery Vendors,130,1067,138710,20/02/25,6,25
O0488,P004,PVC Drain Pipes,V005,Green Earth Aggregates,150,4449,667350,25/10/25,76,35
O0489,P004,PVC Drain Pipes,V010,Metro Hardware Hub,134,3264,437376,26/08/25,55,35
O0490,P003,Bitumen Drums,V010,Metro Hardware Hub,108,401,43308,23/02/25,66,30
O0491,P007,Paver Blocks,V005,Green Earth Aggregates,41,1150,47150,14/03/25,111,45
O0492,P005,Coarse Aggregates,V006,Precision Electricals,107,3930,420510,16/04/25,105,60
O0493,P008,Stormwater Grates,V009,AquaFlow Solutions,109,4100,446900,13/08/25,17,20
O0494,P006,Electrical Cables,V008,Reliable Bitumen Works,37,2659,98383,30/12/25,10,25
O0495,P001,Cement Bags,V002,Shree Steel Traders,107,1095,117165,26/03/25,91,50
O0496,P003,Bitumen Drums,V004,Sai Pipes & Fittings,161,1511,243271,14/10/25,47,30
O0497,P008,Stormwater Grates,V007,Prime Machinery Vendors,79,3518,277922,05/04/25,85,20
O0498,P007,Paver Blocks,V003,Bharat Infra Supply Co.,121,439,53119,11/11/25,99,45
O0499,P008,Stormwater Grates,V004,Sai Pipes & Fittings,171,3718,635778,03/01/25,54,20
O0500,P004,PVC Drain Pipes,V004,Sai Pipes & Fittings,91,712,64792,22/02/25,78,35
O0501,P003,Bitumen Drums,V009,AquaFlow Solutions,113,2870,324310,23/08/25,30,30
O0502,P005,Coarse Aggregates,V002,Shree Steel Traders,145,2767,401215,18/07/25,81,60
O0503,P007,Paver Blocks,V010,Metro Hardware Hub,170,1135,192950,30/06/25,49,45
O0504,P003,Bitumen Drums,V008,Reliable Bitumen Works,96,894,85824,10/03/25,91,30
O0505,P002,TMT Steel Bars,V006,Precision Electricals,81,2701,218781,04/04/25,19,40
O0506,P003,Bitumen Drums,V006,Precision Electricals,150,3382,507300,02/11/25,58,30
O0507,P007,Paver Blocks,V003,Bharat Infra Supply Co.,128,1721,220288,22/11/25,67,45
O0508,P003,Bitumen Drums,V009,AquaFlow Solutions,162,1566,253692,28/05/25,67,30
O0509,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,100,3894,389400,28/01/25,84,30
O0510,P001,Cement Bags,V006,Precision Electricals,144,1318,189792,16/07/25,29,50
O0511,P008,Stormwater Grates,V009,AquaFlow Solutions,124,4228,524272,30/12/25,58,20
O0512,P008,Stormwater Grates,V008,Reliable Bitumen Works,62,877,54374,16/01/25,77,20
O0513,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,28,2451,68628,03/10/25,33,60
O0514,P003,Bitumen Drums,V005,Green Earth Aggregates,137,4257,583209,19/09/25,75,30
O0515,P002,TMT Steel Bars,V002,Shree Steel Traders,88,3205,282040,22/01/25,74,40
O0516,P004,PVC Drain Pipes,V008,Reliable Bitumen Works,128,1038,132864,01/12/25,99,35
O0517,P005,Coarse Aggregates,V004,Sai Pipes & Fittings,28,3884,108752,28/06/25,38,60
O0518,P008,Stormwater Grates,V002,Shree Steel Traders,50,2141,107050,29/10/25,31,20
O0519,P007,Paver Blocks,V006,Precision Electricals,62,1340,83080,16/04/25,105,45
O0520,P001,Cement Bags,V004,Sai Pipes & Fittings,165,3073,507045,24/05/25,73,50
O0521,P003,Bitumen Drums,V010,Metro Hardware Hub,102,2597,264894,21/10/25,42,30
O0522,P002,TMT Steel Bars,V005,Green Earth Aggregates,54,3571,192834,22/05/25,12,40
O0523,P003,Bitumen Drums,V003,Bharat Infra Supply Co.,83,1398,116034,14/06/25,96,30
O0524,P007,Paver Blocks,V004,Sai Pipes & Fittings,145,1364,197780,20/11/25,78,45
O0525,P007,Paver Blocks,V005,Green Earth Aggregates,116,3902,452632,21/11/25,14,45
O0526,P007,Paver Blocks,V002,Shree Steel Traders,151,2479,374329,08/07/25,93,45
O0527,P008,Stormwater Grates,V008,Reliable Bitumen Works,103,220,22660,17/02/25,116,20
O0528,P006,Electrical Cables,V008,Reliable Bitumen Works,36,3458,124488,08/08/25,32,25
O0529,P008,Stormwater Grates,V004,Sai Pipes & Fittings,88,2844,250272,26/05/25,111,20
O0530,P003,Bitumen Drums,V006,Precision Electricals,164,4175,684700,25/06/25,105,30
O0531,P001,Cement Bags,V001,UltraBuild Suppliers,45,3964,178380,05/03/25,7,50
